username,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,pagerank,load_centrality,hits_hub,hits_auth,clustering,triangles,eigenvector_centrality,square_clustering,community
izzie.red,0.01199400299850075,0.005997001499250375,0.005997001499250375,0.3015112942143886,2.438720579650115e-06,0.0006967683849431127,2.438720579650115e-06,1.4338122437898291e-05,1.4323113010803333e-05,0.8333333333333334,5,0.00017950123788584808,0.07272727272727272,2
ad_deca,0.05997001499250375,0.020989505247376312,0.038980509745127435,0.2894829181154104,0.00017546646520323503,0.0007421454562669316,0.00016792431434819305,1.0645851466579585e-05,5.822104484518411e-06,0.5107692307692308,166,7.714908726939104e-05,0.28731612756091074,2
abbie.27,0.1199400299850075,0.05847076461769115,0.06146926536731634,0.3608140681040695,0.0012568150490008987,0.0016540141173011997,0.001261040716211035,0.001131736177059755,0.001084121052981008,0.5121951219512195,420,0.013501226310233021,0.20722679505099134,1
jaymartyabo,0.020989505247376312,0.010494752623688156,0.010494752623688156,0.30220891405292266,3.173810507588767e-05,0.0005489414316584813,5.444043371559466e-05,0.0005013032204364421,0.0005120843659659395,0.7142857142857143,20,0.006147914563952988,0.2839176829268293,8
poofi02,0.019490254872563718,0.008995502248875561,0.010494752623688156,0.3115808507959761,5.539004748368764e-05,0.0005140418338835557,8.079330013457112e-05,0.00010071847609078261,9.282725111567049e-05,0.6190476190476191,13,0.0011143347058483544,0.17098445595854922,0
heezybreezybeautifulxlovergirl,0.09745127436281859,0.04947526236881559,0.047976011994003,0.30333184545674213,0.0010926060819937008,0.0014743794868789307,0.0011780833835390312,1.4013626262837024e-05,1.4214327386671607e-05,0.5321969696969697,281,0.00019021394920549538,0.2811451691377942,2
shesdoingherbestok,0.08395802098950525,0.04047976011994003,0.043478260869565216,0.3499857788147727,0.0008035963295156147,0.0012501872251245055,0.0008553559197986921,0.0011631251808704394,0.0008361318397132466,0.5440860215053763,253,0.010204490692044602,0.1974532347601884,1
aidanzfitz,0.08395802098950525,0.041979010494752625,0.041979010494752625,0.32442794995944646,0.0011161614221456863,0.0012070141383280011,0.001382521707292298,0.0009353578003381432,0.0009815094389629118,0.2777777777777778,105,0.01157432643078784,0.11247864575244604,1
gimmiemmy,0.20389805097451275,0.10194902548725637,0.10194902548725637,0.3503613000366769,0.0031705977961216524,0.002579325148624933,0.0027813565226879333,4.9648256806930454e-05,5.0129985354760785e-05,0.540920716112532,1269,0.000650793452599155,0.3286694567561863,2
dendayyyy,0.09295352323838081,0.046476761619190406,0.046476761619190406,0.3390827950510726,0.0009716681319981824,0.0012856453023218685,0.001079229235391319,0.0011233625488751707,0.001117482959553059,0.513978494623656,239,0.013949727041830251,0.17128883611794307,1
jacobasiazeller,0.035982008995502246,0.01649175412293853,0.019490254872563718,0.24709552147876118,0.00014516321266227109,0.0007712051554154227,0.00017840543243019148,1.0064993696304868e-06,7.022690224539865e-07,0.4380952380952381,46,8.82440392470509e-06,0.2707140129820542,3
gracialufineart,0.08095952023988005,0.035982008995502246,0.04497751124437781,0.28065039246599305,0.0006565008742339172,0.0012924284024644712,0.0005830619778660456,5.492230171116492e-06,3.515284673787661e-06,0.5540229885057472,241,6.479414276194657e-05,0.3776507232154286,3
sammysamjam,0.08545727136431784,0.046476761619190406,0.038980509745127435,0.35706586291326725,0.0005345104584917701,0.0012805103215317668,0.0005477412405639877,0.0008431939760015095,0.0009677728464732856,0.5118279569892473,238,0.0118388463395228,0.19714576962283384,1
jasonbrovich,0.335832083958021,0.16941529235382308,0.1664167916041979,0.39845848887636715,0.004397821786156846,0.0034700947789107948,0.004296904786989769,0.010422368853505986,0.010643724452204255,0.4974715549936789,3148,0.13115944046419034,0.33937429159912735,8
kirvavas,0.017991004497751123,0.008995502248875561,0.008995502248875561,0.27474693448395704,2.059069679333402e-05,0.0005066863834902055,1.641294657814778e-05,2.2681709494272215e-06,2.1565565573351875e-06,0.7857142857142857,22,2.763904651567546e-05,0.3458528951486698,3
garypeas962,0.01649175412293853,0.0074962518740629685,0.008995502248875561,0.3043212783170391,0.0005300801927543361,0.0008009522183852936,0.0005185796896674725,5.257130915637444e-06,4.975339618796178e-06,0.9333333333333333,14,6.162917104870979e-05,0.2611683848797251,10
juliamurrow,0.07346326836581708,0.034482758620689655,0.038980509745127435,0.32330369468730985,0.0002629726445312408,0.0010141794820812185,0.0003115097347338817,0.0007303544213135115,0.0006653875370996661,0.4707692307692308,153,0.008432521050945418,0.16518370300991952,1
jaunts_of_jenny,0.01199400299850075,0.005997001499250375,0.005997001499250375,0.3015112942143886,0.0,0.0007274733584162943,0.0,1.4264724593070355e-05,1.422480377821677e-05,1.0,6,0.00017832659178703775,0.06132075471698113,2
caroline.eliza.f,0.10344827586206896,0.05247376311844078,0.050974512743628186,0.39365489045712226,0.002520515179659132,0.001295076284407358,0.0021807872265837956,0.0033321194360027362,0.0033390866995111437,0.5428571428571428,323,0.041455644396862376,0.3148819804260219,8
dukegreekally,0.038980509745127435,0.01199400299850075,0.026986506746626684,0.36855161583993556,0.0022275732482526594,0.000510147812584096,0.00199103100046637,0.0009700016104220412,0.0005597112334743172,0.2875816993464052,44,0.006832566675110956,0.14165649993222176,8
esmeyesme,0.05247376311844078,0.025487256371814093,0.026986506746626684,0.28320618528550123,3.3552694767076505e-05,0.0008191137506030414,3.769572352836279e-05,8.972507858468819e-06,8.586702321011956e-06,0.7516339869281046,115,0.00011312066470824441,0.36104420790925335,2
miche_zhao,0.0074962518740629685,0.004497751124437781,0.0029985007496251873,0.3013721565613133,5.627816722269496e-07,0.000545136261429385,5.627816722269496e-07,1.3854354694569134e-05,1.40261230041987e-05,0.6666666666666666,2,0.00017575921154439446,0.06382978723404255,2
eric.werbel,0.23088455772113942,0.11544227886056971,0.11544227886056971,0.3721216314919463,0.0015558973301958228,0.0023772821206812823,0.001518678720612967,0.00820949233955632,0.008180397951739606,0.646020646020646,1940,0.10145417099438984,0.40555356503045503,8
pingshan.zhang,0.014992503748125937,0.0074962518740629685,0.0074962518740629685,0.32817761973284715,0.01986186123144411,0.0015624175914932892,0.02041552782507079,0.0001220209164839327,0.00012410142733193549,0.2,2,0.0015132009132195548,0.006711409395973154,9
goldenglobegurl,0.22338830584707645,0.11244377811094453,0.11094452773613193,0.35416131413685786,0.003793707243967797,0.0029019919053193456,0.0033129458756085625,5.855886800720119e-05,5.9378509802291466e-05,0.527927927927928,1465,0.0007727996926604996,0.3310512763343694,2
jillian.taylor,0.13343328335832083,0.07646176911544228,0.05697151424287856,0.4004129143276308,0.005462660705691592,0.0017265767481943362,0.005100424931559347,0.0034954273442799775,0.004618758339596665,0.504313725490196,643,0.056542703998288125,0.2834127403091192,8
ko.karam,0.041979010494752625,0.020989505247376312,0.020989505247376312,0.3053171871287358,0.00031760604359238806,0.0007696097848778583,0.00032826137827579377,0.0005053967094789948,0.0004650125075046516,0.3523809523809524,37,0.005604269076469733,0.12528765021733573,1
nesh170,0.13043478260869565,0.06296851574212893,0.06746626686656672,0.3466419656413831,0.0008804337558543247,0.00165993397543907,0.0009821890367140902,0.0006352425703481874,0.000607882932260664,0.5735430157261795,620,0.007556486027387653,0.29210991141745357,0
icespk_,0.05397301349325337,0.026986506746626684,0.026986506746626684,0.2777853948397983,0.0002365471970965576,0.0011289215992701252,0.00019519809510542633,5.151176844338863e-06,5.194981628839677e-06,0.5490196078431373,84,6.443999986038489e-05,0.3285410676334542,3
njones_9,0.07796101949025487,0.041979010494752625,0.035982008995502246,0.278614958732238,0.0001405615907686776,0.0015874136648864848,0.00012570427602433842,3.990743527393375e-06,3.90069344181947e-06,0.6298850574712643,274,5.145354905722061e-05,0.4232523114253441,3
leah_mattingly,0.017991004497751123,0.008995502248875561,0.008995502248875561,0.27660883662361957,7.565259203206827e-06,0.0004677534426037851,1.2040819696202522e-05,2.262259835247337e-06,6.570752058729473e-07,0.7333333333333333,11,2.8748600842126497e-05,0.3411042944785276,3
ying2zhang,0.04497751124437781,0.022488755622188904,0.022488755622188904,0.3139776265713297,4.404934371103088e-05,0.00073611405060503,5.70162792399526e-05,0.0005753654925160881,0.0005732736364425316,0.8476190476190476,89,0.007129087545382842,0.24546172059984214,1
harithalappat,0.017991004497751123,0.010494752623688156,0.0074962518740629685,0.33388213868525857,4.670299118361285e-06,0.0005731088387672659,7.127079007805313e-06,0.00028455716367724727,0.0005431414887862643,0.8095238095238095,17,0.0065502495949399326,0.22087269455690509,8
max_ingwersen,0.136431784107946,0.06896551724137931,0.06746626686656672,0.2994376264412498,0.0002641461095695057,0.001819893404141572,0.00027058685743367,2.322410707706111e-05,2.3334189775105275e-05,0.6320921985815603,713,0.0003145357292257584,0.36624393042266795,2
leviwasheree,0.05847076461769115,0.02848575712143928,0.029985007496251874,0.28040938740591065,6.708220743507676e-05,0.0009147638717430097,8.671504390867284e-05,7.566204992265354e-06,7.067794003864661e-06,0.5947368421052631,113,9.009406342871143e-05,0.2738940469688695,2
tarini_mathur,0.07196401799100449,0.038980509745127435,0.03298350824587706,0.3167184593929999,0.0002785099012391672,0.0011442731339729561,0.0003011100266585006,1.1909602417052981e-05,1.3746837297709684e-05,0.6584615384615384,214,0.00018318009022069855,0.34059170745752954,2
andysmithereens,0.2368815592203898,0.10044977511244378,0.136431784107946,0.3821377783899156,0.0007322464699687841,0.0019987202541743914,0.000736718753286275,0.009737462872229501,0.007395715941543786,0.6581196581196581,2695,0.0909099675655378,0.41670476556478026,8
bazefferton,0.29235382308845576,0.15142428785607195,0.1409295352323838,0.39106195405291366,0.001931199244564591,0.002995941384079999,0.001734687701361455,0.009494594302497274,0.010099821220225971,0.5544554455445545,2856,0.12482180205210884,0.3698089190666417,8
saraahllu,0.08545727136431784,0.041979010494752625,0.043478260869565216,0.33542550758519046,0.0011684191799243996,0.0013195249092924325,0.0014448812466055156,0.000952451779686564,0.0007977335120035995,0.3645320197044335,148,0.010065367882460218,0.15186782042391533,0
zoesophie___,0.0704647676161919,0.034482758620689655,0.035982008995502246,0.30863585220622203,0.00023808707750806973,0.0010170322465184608,0.0002303363090429388,1.832027353696403e-05,1.7918618401131376e-05,0.7753623188405797,214,0.00023560163954799136,0.429003271356992,2
ireneklim,0.21889055472263869,0.11094452773613193,0.10794602698650674,0.3357704181328359,0.0024882033217392507,0.002863652997022559,0.0024186645434670895,3.6584223124399105e-05,3.972492450249901e-05,0.4746390225842281,1282,0.0005269844713390694,0.3,2
racholeharmon,0.15742128935532235,0.07946026986506746,0.07796101949025487,0.30248886672921066,0.0003384161819153218,0.0020524476836354306,0.0003309740092996335,2.6349318111520925e-05,2.6792616357208124e-05,0.6676342525399129,920,0.00036016448867303596,0.38630656958825654,2
guitartist42,0.18440779610194902,0.0914542728635682,0.09295352323838081,0.3483058470764617,0.0017226586254061084,0.0022586622341461064,0.0017382394470639927,0.0010463178656059358,0.0010292963588800588,0.4997355896351137,945,0.012935721941429704,0.27233733187931664,0
abby_fergus,0.05247376311844078,0.026986506746626684,0.025487256371814093,0.2894829181154104,2.1478450174615318e-05,0.00086305815708992,2.4073411786084345e-05,6.43129580385936e-06,7.518427714517612e-06,0.7254901960784313,111,9.962663340549933e-05,0.3261017461637312,2
mollyelizabeth.m,0.06746626686656672,0.035982008995502246,0.031484257871064465,0.3616132133268914,0.002119418921693923,0.0010110486602728295,0.0018757012553988854,0.0011443889735873554,0.0014519485104742447,0.5733333333333334,172,0.018074666051660828,0.20218281036834926,1
jeremysfertig,0.13493253373313344,0.0704647676161919,0.06446776611694152,0.3530126828477653,0.0004215657265592569,0.0015122691935976042,0.0004316678638952631,0.004743096025770344,0.004998991806159686,0.7132284921369103,771,0.0612827026144508,0.41789253222294886,8
neenzheng,0.06296851574212893,0.03298350824587706,0.029985007496251874,0.2816185697578119,8.488024570820265e-05,0.001019333946504252,0.00010092672028144116,7.775121900465985e-06,7.914522377696057e-06,0.5928853754940712,150,0.00010007617015100144,0.2879232726560971,2
sophieyagoda,0.01649175412293853,0.008995502248875561,0.0074962518740629685,0.30347279891652684,2.6545964849112316e-05,0.0008905353457469468,5.450257902156952e-05,2.1011277703382987e-05,1.9700725861760015e-05,0.5333333333333333,8,0.000264799511186211,0.07775377969762419,2
ask.krier,0.14392803598200898,0.07196401799100449,0.07196401799100449,0.34737950173849247,0.0016067557538314641,0.0017950113668379953,0.001607519280520892,0.00161301359720345,0.0015719633682404208,0.42772108843537415,503,0.019638829956153722,0.18628926733764253,0
greilly16,0.36731634182908546,0.18440779610194902,0.1829085457271364,0.39700514484399135,0.0050226599560336165,0.0036893140656327826,0.004618174513717979,0.011008970157795218,0.011231189197758205,0.4409448818897638,3528,0.13795856963599135,0.30897847761013925,8
zenn.jenn_,0.014992503748125937,0.0074962518740629685,0.0074962518740629685,0.2350030454366196,0.003006737353980244,0.0017077986740064552,0.003036195921709684,7.28099431421775e-08,5.9541951502981994e-08,0.4,4,9.333440262338929e-07,0.0967741935483871,9
maggieeluong,0.136431784107946,0.06896551724137931,0.06746626686656672,0.37684562219755674,0.021309755301940455,0.0022447986564436205,0.020652580828297688,0.00018638042914548517,0.00018283571015725349,0.5033816425120773,521,0.0023507877474459515,0.28602614934390636,2
kyle.ockerman,0.21139430284857572,0.10794602698650674,0.10344827586206896,0.4099645092707883,0.006674195392853714,0.0022465007447201525,0.0057480440211120426,0.00726029200984959,0.007480308444932374,0.6442161339421614,1693,0.09194087851729998,0.3840187998455537,8
justinkoga,0.21589205397301348,0.10644677661169415,0.10944527736131934,0.36834374690827176,0.0005838042858223757,0.002128719270580846,0.0006135484554754771,0.008296640282495809,0.008025506620492937,0.7386153276564236,1995,0.09929661603674361,0.45870607081407844,8
kadealpers,0.1184407796101949,0.07196401799100449,0.046476761619190406,0.3255600514797437,0.0010039714228965008,0.0019635126962612806,0.0011225084225998834,1.8445264730273005e-05,2.6280754905292783e-05,0.48936170212765956,552,0.0003500037244961748,0.3159848025989758,2
cardboardchopsticks,0.01199400299850075,0.005997001499250375,0.005997001499250375,0.2359369448223865,1.7001641189547236e-06,0.000580738256856457,1.1472408607174557e-06,2.100331877238905e-07,2.3504649558607623e-07,1.0,6,3.222851310559409e-06,0.17777777777777778,2
gjadick,0.07496251874062969,0.035982008995502246,0.038980509745127435,0.39082792535509625,0.004360326831916199,0.0010092127925289724,0.004055812765399752,0.001591726311077752,0.0015295611972336019,0.38746438746438744,136,0.01894433501160609,0.15510619954541893,8
shanvferrie,0.1394302848575712,0.06896551724137931,0.0704647676161919,0.3006783900867246,0.0007755597638319657,0.001949389746096426,0.0008242986200757398,1.7706651602675865e-05,1.7139424397825527e-05,0.5356151711378353,579,0.00023243218485810604,0.3005638521244721,2
omarbarazi_,0.08395802098950525,0.04947526236881559,0.034482758620689655,0.2802890400293416,0.00023515800403670317,0.0017874671086404834,0.00017989725531505736,5.4592439359958795e-06,6.149325846239003e-06,0.678030303030303,358,7.89480587626455e-05,0.44988736845644356,3
sawlyons,0.22188905547226387,0.11244377811094453,0.10944527736131934,0.3803572878674233,0.0018139246683164028,0.002327852524730534,0.0017697090922321333,0.007484577538871368,0.007534218851211492,0.6165413533834586,1804,0.09252926471660076,0.37443323829739134,8
henry_kistler,0.2638680659670165,0.13193403298350825,0.13193403298350825,0.3903607072733806,0.0016343324257976468,0.0026366232564718753,0.0015672450995819803,0.0093472930594627,0.00935236374293649,0.6475995914198162,2536,0.11501868566495893,0.40874368424455715,8
piganini,0.15892053973013492,0.07646176911544228,0.08245877061469264,0.3522510589365511,0.0014375669332573062,0.0019113466780134628,0.0015511333677262378,0.0008634827688802369,0.0007786131072538686,0.4962962962962963,737,0.009647475187188797,0.26513027667559363,0
ashley_slivinske,0.019490254872563718,0.008995502248875561,0.010494752623688156,0.27660883662361957,2.283571309296375e-05,0.0004901314402477946,3.8539568700853226e-05,2.219378783720598e-06,5.175600237102373e-07,0.7619047619047619,16,2.778613115471948e-05,0.3367451381780962,3
bad_trip_baby_,0.014992503748125937,0.0074962518740629685,0.0074962518740629685,0.31202745497771894,7.340118196920789e-05,0.0007842988320227506,0.0002659472438484893,1.5089009847702075e-05,1.5058171650721528e-05,0.7,7,0.00018941818048055653,0.06557377049180328,2
alexandria.seese,0.06146926536731634,0.031484257871064465,0.029985007496251874,0.27802190858593695,0.0002188966609362405,0.0011748229280550103,0.00020182999884144507,3.29814954809696e-06,5.401492712538707e-06,0.6363636363636364,161,6.423990401090523e-05,0.3829861841643874,3
geesehater,0.1454272863568216,0.07346326836581708,0.07196401799100449,0.2999878104126623,0.0003357614506869297,0.001973041303090586,0.00034694725770678236,2.2237098057735926e-05,2.3028978518114803e-05,0.6318367346938776,774,0.00030972717208984496,0.3604203254320173,2
tongwu519,0.08995502248875561,0.04497751124437781,0.04497751124437781,0.33542550758519046,0.0002708382272247222,0.0011879154355537499,0.00031339351197192885,0.0006667359829967134,0.000699788206651594,0.6201680672268908,369,0.008765787171170276,0.2859403580163183,0
little__miller,0.1874062968515742,0.0944527736131934,0.09295352323838081,0.34979831990806953,0.0016193405453819453,0.0023962113865128015,0.001345910143513241,5.340165471160563e-05,5.3979319441482034e-05,0.615463389656938,1202,0.0007044652302480826,0.37033009942029854,2
joserivera215,0.23088455772113942,0.11394302848575712,0.1169415292353823,0.3929443220627953,0.009635453953674414,0.0028696499950747875,0.009144477608780975,0.0030146169280759953,0.0030033542619712964,0.24420355314664258,811,0.03705885130624232,0.11647103233808488,1
peru_noprobllama,0.025487256371814093,0.013493253373313342,0.01199400299850075,0.26504604840436924,0.0007010049534885988,0.001304303111233137,0.0005965725829869192,1.4114304440689403e-05,1.2018499272357336e-05,0.9111111111111111,41,0.0001648259703228732,0.4897360703812317,6
mollsprobs,0.1874062968515742,0.095952023988006,0.0914542728635682,0.4066459920724569,0.02277661506531276,0.0024322369096661032,0.02140397847290781,0.00124915146652511,0.0013555688150608878,0.3404426559356137,846,0.016822757668360853,0.17128414552155183,0
tylermeathe,0.08095952023988005,0.037481259370314844,0.043478260869565216,0.38102302407722627,0.0035833220849644533,0.001084949988225083,0.003319575184402678,0.001527240691266564,0.001170654963699629,0.4881720430107527,227,0.01420836028585746,0.20001829784314173,1
_scottylee,0.13793103448275862,0.06296851574212893,0.07496251874062969,0.34300076852330136,9.778424539505718e-05,0.0013283464784332023,0.0001236934897709918,0.0056535471606873385,0.00473477917510509,0.7911010558069381,1049,0.05800674854951298,0.48730483818929116,8
nouveauxpossede,0.043478260869565216,0.022488755622188904,0.020989505247376312,0.2882054118571782,7.198822900201148e-05,0.0007637065182131031,7.920731892815854e-05,6.101769385754134e-06,6.137004346902121e-06,0.6833333333333333,82,7.560974503392568e-05,0.32294288480154887,2
lhaliko,0.010494752623688156,0.004497751124437781,0.005997001499250375,0.3043212783170391,0.0,0.0007632251536004408,0.0,5.2088711937715126e-06,4.9081843440500984e-06,1.0,6,6.0986996363973865e-05,0.15384615384615385,10
neelesh.kp,0.20539730134932532,0.10344827586206896,0.10194902548725637,0.3852940786244046,0.0004948130321122288,0.0020694620328332997,0.0004553372069399352,0.007802160958206152,0.007955107194458301,0.7587382779198636,1780,0.09837546036005927,0.46330464677583183,8
rebsdougsmith,0.029985007496251874,0.014992503748125937,0.014992503748125937,0.36668919891542157,0.009258113491423022,0.0007761496436991321,0.00973442148894764,8.546909336713929e-06,0.00013279013966969067,0.38181818181818183,21,0.001620559003266724,0.10949271722752386,3
carltonoadams,0.07946026986506746,0.04047976011994003,0.038980509745127435,0.31202745497771894,0.00013891414262141193,0.0012337431146619928,0.00016449356654549903,0.00021220482560985058,0.00021412828595054797,0.7354497354497355,278,0.0027039194972163123,0.3916165431062619,0
michelle_kraidman,0.13493253373313344,0.06746626686656672,0.06746626686656672,0.3147341991654775,0.0003536210449369862,0.0017570466320694798,0.00035810927033104364,2.666197939878345e-05,2.683605694932358e-05,0.6353535353535353,629,0.0003554784484733737,0.3679969023014932,2
blexisvs,0.13343328335832083,0.06746626686656672,0.06596701649175413,0.36668919891542157,8.19960108817958e-05,0.001420375553890802,7.77827383518084e-05,0.005260159239786803,0.005378831448301275,0.8575757575757575,849,0.06645374028897778,0.5060365341545353,8
rachelbarkin,0.026986506746626684,0.013493253373313342,0.013493253373313342,0.3306701079839827,4.3306814445712045e-05,0.0005444383621427723,6.323033264622101e-05,0.0009308142257999509,0.000923677526261526,0.6944444444444444,25,0.011538007485006493,0.33964879852125696,8
mak_el_moor,0.05397301349325337,0.0239880059970015,0.029985007496251874,0.3048895720207124,1.1574369307613876e-05,0.0006320724055443631,1.1239608917197503e-05,0.002279068488959328,0.0017869796167976656,0.7971014492753623,220,0.02091244048494163,0.45329770436050043,8
alissa_kong,0.08995502248875561,0.04497751124437781,0.04497751124437781,0.32686359522941233,0.0005426369709495692,0.0012303965705802006,0.0006410012411606682,0.0008376005154866598,0.0008634831100195536,0.4528735632183908,197,0.010364272612542986,0.15768160741885626,1
andiekolarova,0.013493253373313342,0.0074962518740629685,0.005997001499250375,0.30574600340279295,2.3387207787979486e-06,0.0004106971883148003,2.7259129288845077e-06,0.00011343119127421692,0.00012391568784138402,0.7,7,0.0015856850344587977,0.21957040572792363,1
sherryyu2,0.06296851574212893,0.031484257871064465,0.031484257871064465,0.3265367316341829,0.0004685989984251978,0.0010115010876409966,0.00039841035830065464,3.515275033919972e-05,3.369928209488058e-05,0.680952380952381,143,0.000449977211724828,0.3558393096612442,2
kensanity_chu,0.1169415292353823,0.05397301349325337,0.06296851574212893,0.36101352308920165,0.0025416101305294277,0.0015141955819440215,0.002685625671012102,0.0017217263473851636,0.0014535640120196766,0.22067363530778164,190,0.017430445531894156,0.11110943053769946,1
juliegarcia33,0.10794602698650674,0.05397301349325337,0.05397301349325337,0.3150378501053381,0.00022797349200442878,0.0014779683498446622,0.0002451338673351363,2.1972959649636604e-05,2.443435397180883e-05,0.6456456456456456,430,0.000324821205784539,0.38476085133712734,2
esther17cer,0.15592203898050974,0.07796101949025487,0.07796101949025487,0.3466419656413831,0.0011844653230323019,0.0019626460756482205,0.0012862329613691807,0.0009628340599443968,0.0009605639629561317,0.5391872278664731,743,0.012109439322666308,0.27560465229451553,0
bridgette_keane,0.1649175412293853,0.08545727136431784,0.07946026986506746,0.35824106597277333,0.000276963343398497,0.001769079931722953,0.00028536085169538297,0.005958916760009187,0.006469265592919305,0.7324561403508771,1169,0.07964560672742374,0.4462359191888587,8
laurettakraemer,0.14842578710644677,0.07346326836581708,0.07496251874062969,0.30054001991181123,0.00038688846818196406,0.0018937560153591871,0.0003984054253689459,2.4499876380907125e-05,2.4398388959781e-05,0.5749019607843138,733,0.00032518658479484144,0.3440797993993001,2
amrita_sridhar,0.0704647676161919,0.034482758620689655,0.035982008995502246,0.2940447831014704,9.877149260258967e-05,0.0010527837038243346,0.00011069765058130634,1.0567956547582276e-05,1.0089817752237132e-05,0.6557971014492754,181,0.0001359401908125172,0.3357199023300087,2
srurban37,0.05847076461769115,0.034482758620689655,0.0239880059970015,0.277903601390794,0.00010148798884002816,0.0011185743659474917,0.00014624405157647046,1.0741546740744696e-06,3.572113822449824e-06,0.7355072463768116,203,4.1317263886453024e-05,0.462154482045983,3
callie_huffmannn,0.1409295352323838,0.06896551724137931,0.07196401799100449,0.34210239039725815,0.0006761090408411382,0.001754829931707606,0.0007021818256445582,0.0007898856245272518,0.000761820158718142,0.5904255319148937,666,0.009715401824862942,0.3073230126978605,0
cr.ly7,0.12293853073463268,0.06146926536731634,0.06146926536731634,0.32202833494495353,0.00029724986310364007,0.0016397574883556653,0.0003130358727937495,2.728102947011031e-05,2.5465624346711054e-05,0.6646341463414634,545,0.00036342197929368266,0.38674950611274944,2
chriscampscloseenoughforjazz,0.020989505247376312,0.010494752623688156,0.010494752623688156,0.2819833606512806,1.1491714147077461e-05,0.0004906927226254822,1.3673390568053826e-05,0.00011348462066922554,0.00010686049663287895,0.5238095238095238,11,0.0014003740873386418,0.2902638762511374,1
grantgreene97,0.10044977511244378,0.050974512743628186,0.04947526236881559,0.2800486549178241,0.0001927094761613856,0.001696186416942565,0.00015176198155031294,4.4022785904711805e-06,4.353962363026948e-06,0.8092691622103387,454,5.7077316003607974e-05,0.539758210257369,3
phlipp_phlopp,0.1454272863568216,0.07346326836581708,0.07196401799100449,0.37468357043509226,0.0023034810961183095,0.0019888550407101174,0.0024641105899729184,0.0015218847119521119,0.0015259137275945743,0.4370748299319728,514,0.01898767272667182,0.18147806004618938,1
kathrynesimmons,0.11394302848575712,0.05547226386806597,0.05847076461769115,0.39318089299721,0.003353878642182642,0.0013782013007478233,0.003041385856973709,0.0027986577043671813,0.002768290794124871,0.4358974358974359,323,0.03416222481436141,0.21282170212232515,1
carr.polly,0.0704647676161919,0.034482758620689655,0.035982008995502246,0.3006783900867246,0.0003037825118357635,0.0010511004247528751,0.0003923344823735135,1.1483937461554e-05,1.0523775102114048e-05,0.6159420289855072,170,0.0001416325256731603,0.3026619062683599,2
m.koppang,0.014992503748125937,0.0074962518740629685,0.0074962518740629685,0.28631015487433836,5.2130106712313e-05,0.0004261080631623007,4.905344900579528e-05,2.912327150066244e-06,2.9246578526502555e-06,0.6,6,3.867372260113264e-05,0.34806629834254144,2
a.ustinhua,0.10194902548725637,0.047976011994003,0.05397301349325337,0.39460632221653524,0.017176531905501047,0.001696422593613978,0.017740923444576808,0.0005947534071457784,0.0005746253465773668,0.3396825396825397,214,0.007187714028835922,0.1652658053698489,0
chevydevvy,0.026986506746626684,0.01199400299850075,0.014992503748125937,0.30834441136372326,0.0005213457631535115,0.0010599269613014858,0.0006013677743273508,7.017298230614703e-06,7.272773416807696e-06,0.6444444444444445,29,8.686909117488917e-05,0.29860228716645487,10
pokurry,0.12593703148425786,0.06146926536731634,0.06446776611694152,0.33961178537096504,0.0011321420447903895,0.001455741049125828,0.001161632003776583,0.0033424591675864533,0.003134149123871668,0.45182724252491696,408,0.03813086202549505,0.2509189756896179,1
meggandcheese,0.017991004497751123,0.008995502248875561,0.008995502248875561,0.28382158334131496,8.001176547308969e-05,0.00047672191731473854,8.930435333905942e-05,1.6201337025127963e-06,1.5916256105360663e-06,0.5333333333333333,8,2.0893594560006986e-05,0.1623155505107832,2
thatsknottmyjob,0.2083958020989505,0.10644677661169415,0.10194902548725637,0.3788129137287505,0.0008623369377752659,0.002159745458696362,0.0008440043689791334,0.007261431830674969,0.007569879975118929,0.6559356136820925,1630,0.09365009342167027,0.4079214270530461,8
abigail.pease,0.12593703148425786,0.06296851574212893,0.06296851574212893,0.43771679843724254,0.1679975798301537,0.00454083961139164,0.17146106321007534,0.00033508870782735596,0.0003318022431078761,0.12427409988385599,107,0.004161620641496306,0.035243920485374634,10
grant__mak,0.3583208395802099,0.18140929535232383,0.17691154422788605,0.4058877956919614,0.008454365176001448,0.0037965526932873693,0.007907563242243268,0.010832282267792816,0.01081450091103842,0.43561500131130343,3322,0.13343147530296726,0.29576250741347593,8
collinbarack,0.08245877061469264,0.043478260869565216,0.038980509745127435,0.31888352698650674,0.005782196738523107,0.0015322175844501146,0.005720901425652282,8.298108079585262e-06,8.612301856509123e-06,0.5096774193548387,237,0.00010736416436027792,0.35093484419263454,3
theashleyzhou,0.2368815592203898,0.12143928035982009,0.11544227886056971,0.38919753472489027,0.0010191328729386936,0.002434721041345786,0.0009846428011782977,0.008310514375515792,0.008487909246299809,0.6351851851851852,2058,0.10477188849439278,0.3903189303802336,8
davidisoverrated,0.07496251874062969,0.037481259370314844,0.037481259370314844,0.3263735448617521,0.0003887050859204085,0.0010718299745311412,0.0004295523025161597,0.0013503698847060226,0.0013577927955303415,0.5466666666666666,164,0.016750906160020184,0.2076838293182176,1
